driver_id,constructor_id,race_id,race_name,season,fp1_best_time,fp2_best_time,fp3_best_time,fp1_avg_time,fp2_avg_time,fp3_avg_time
sainz,ferrari,3,Australian Grand Prix,2023,0 days 00:01:19.505000,0 days 00:01:19.695000,0 days 00:01:18.127000,0 days 00:01:20.395000,0 days 00:01:20.036500,0 days 00:01:18.751400
gasly,alpine,3,Australian Grand Prix,2023,0 days 00:01:19.646000,0 days 00:01:20.206000,0 days 00:01:18.094000,0 days 00:01:20.782750,0 days 00:01:20.944000,0 days 00:01:18.610600
ocon,alpine,3,Australian Grand Prix,2023,0 days 00:01:20.175000,0 days 00:01:19.725000,0 days 00:01:17.938000,0 days 00:01:20.745200,0 days 00:01:20.168000,0 days 00:01:19.321500
sargeant,williams,3,Australian Grand Prix,2023,0 days 00:01:20.074000,0,0 days 00:01:18.947000,0 days 00:01:21,0,0 days 00:01:19.337000
kevin_magnussen,haas,3,Australian Grand Prix,2023,0 days 00:01:21.147000,0 days 00:01:21.266000,0 days 00:01:19.056000,0 days 00:01:21.454000,0 days 00:01:21.266000,0 days 00:01:19.950400
russell,mercedes,3,Australian Grand Prix,2023,0 days 00:01:19.699000,0 days 00:01:19.672000,0 days 00:01:17.955000,0 days 00:01:20.451833333,0 days 00:01:20.692200,0 days 00:01:19.391333333
albon,williams,3,Australian Grand Prix,2023,0 days 00:01:19.766000,0 days 00:01:21.182000,0 days 00:01:18.553000,0 days 00:01:20.581666666,0 days 00:01:21.182000,0 days 00:01:19.342833333
leclerc,ferrari,3,Australian Grand Prix,2023,0 days 00:01:19.378000,0 days 00:01:19.332000,0 days 00:01:18.691000,0 days 00:01:21.046166666,0 days 00:01:19.817666666,0 days 00:01:19.061250
perez,red_bull,4,Azerbaijan Grand Prix,2023,0 days 00:01:42.454000,0,0,0 days 00:01:44.021333333,0,0
max_verstappen,red_bull,4,Azerbaijan Grand Prix,2023,0 days 00:01:42.315000,0,0,0 days 00:01:44.062000,0,0
leclerc,ferrari,4,Azerbaijan Grand Prix,2023,0 days 00:01:42.352000,0,0,0 days 00:01:44.879375,0,0
alonso,aston_martin,4,Azerbaijan Grand Prix,2023,0 days 00:01:43.560000,0,0,0 days 00:01:45.443000,0,0
sainz,ferrari,4,Azerbaijan Grand Prix,2023,0 days 00:01:42.899000,0,0,0 days 00:01:44.750285714,0,0
hamilton,mercedes,4,Azerbaijan Grand Prix,2023,0 days 00:01:43.798000,0,0,0 days 00:01:45.716571428,0,0
stroll,aston_martin,4,Azerbaijan Grand Prix,2023,0 days 00:01:43.455000,0,0,0 days 00:01:45.012400,0,0
russell,mercedes,4,Azerbaijan Grand Prix,2023,0 days 00:01:45.082000,0,0,0 days 00:01:45.850500,0,0
norris,mclaren,4,Azerbaijan Grand Prix,2023,0 days 00:01:43.125000,0,0,0 days 00:01:45.807555555,0,0
tsunoda,alphatauri,4,Azerbaijan Grand Prix,2023,0 days 00:01:44.137000,0,0,0 days 00:01:44.681500,0,0
piastri,mclaren,4,Azerbaijan Grand Prix,2023,0 days 00:01:43.980000,0,0,0 days 00:01:45.585333333,0,0
albon,williams,4,Azerbaijan Grand Prix,2023,0 days 00:01:43.628000,0,0,0 days 00:01:45.423200,0,0
kevin_magnussen,haas,4,Azerbaijan Grand Prix,2023,0,0,0,0,0,0
gasly,alpine,4,Azerbaijan Grand Prix,2023,0 days 00:01:46.321000,0,0,0 days 00:01:46.738000,0,0
ocon,alpine,4,Azerbaijan Grand Prix,2023,0 days 00:01:45.955000,0,0,0 days 00:01:45.955000,0,0
sargeant,williams,4,Azerbaijan Grand Prix,2023,0 days 00:01:44.900000,0,0,0 days 00:01:46.393000,0,0
hulkenberg,haas,4,Azerbaijan Grand Prix,2023,0 days 00:01:44.323000,0,0,0 days 00:01:45.305500,0,0
bottas,alfa,4,Azerbaijan Grand Prix,2023,0 days 00:01:44.010000,0,0,0 days 00:01:44.959250,0,0
zhou,alfa,4,Azerbaijan Grand Prix,2023,0 days 00:01:43.748000,0,0,0 days 00:01:44.898250,0,0
max_verstappen,red_bull,5,Miami Grand Prix,2023,0 days 00:01:30.549000,0 days 00:01:27.930000,0 days 00:01:27.535000,0 days 00:01:32.499857142,0 days 00:01:29.892142857,0 days 00:01:27.946200
perez,red_bull,5,Miami Grand Prix,2023,0 days 00:01:31.566000,0 days 00:01:28.419000,0 days 00:01:28.050000,0 days 00:01:33.228857142,0 days 00:01:30.293714285,0 days 00:01:28.557800
alonso,aston_martin,5,Miami Grand Prix,2023,0 days 00:01:31.231000,0 days 00:01:28.660000,0 days 00:01:28.618000,0 days 00:01:32.633777777,0 days 00:01:30.274428571,0 days 00:01:28.789000
russell,mercedes,5,Miami Grand Prix,2023,0 days 00:01:30.125000,0 days 00:01:29.216000,0 days 00:01:28.606000,0 days 00:01:33.193142857,0 days 00:01:29.856750,0 days 00:01:29.301000
sainz,ferrari,5,Miami Grand Prix,2023,0 days 00:01:30.724000,0 days 00:01:28.315000,0 days 00:01:28.125000,0 days 00:01:32.331000,0 days 00:01:29.815833333,0 days 00:01:29.182750
hamilton,mercedes,5,Miami Grand Prix,2023,0 days 00:01:30.337000,0 days 00:01:28.858000,0 days 00:01:28.718000,0 days 00:01:33.480333333,0 days 00:01:29.792000,0 days 00:01:30.141000
leclerc,ferrari,5,Miami Grand Prix,2023,0 days 00:01:30.449000,0 days 00:01:28.398000,0 days 00:01:27.941000,0 days 00:01:32.126285714,0 days 00:01:29.710200,0 days 00:01:29.038600
gasly,alpine,5,Miami Grand Prix,2023,0 days 00:01:31.104000,0 days 00:01:29.098000,0 days 00:01:28.428000,0 days 00:01:32.265000,0 days 00:01:30.125800,0 days 00:01:29.234714285
ocon,alpine,5,Miami Grand Prix,2023,0 days 00:01:31.542000,0 days 00:01:28.937000,0 days 00:01:28.407000,0 days 00:01:32.854285714,0 days 00:01:29.896833333,0 days 00:01:29.628875
kevin_magnussen,haas,5,Miami Grand Prix,2023,0 days 00:01:31.853000,0 days 00:01:29.171000,0 days 00:01:28.607000,0 days 00:01:32.090500,0 days 00:01:30.056000,0 days 00:01:29.051800
tsunoda,alphatauri,5,Miami Grand Prix,2023,0 days 00:01:32.169000,0 days 00:01:29.613000,0 days 00:01:29.179000,0 days 00:01:33.336000,0 days 00:01:30.692400,0 days 00:01:30.011800
stroll,aston_martin,5,Miami Grand Prix,2023,0 days 00:01:31.337000,0 days 00:01:28.930000,0 days 00:01:28.723000,0 days 00:01:32.177500,0 days 00:01:29.977000,0 days 00:01:29.490166666
bottas,alfa,5,Miami Grand Prix,2023,0 days 00:01:31.902000,0 days 00:01:29.189000,0 days 00:01:28.456000,0 days 00:01:32.889800,0 days 00:01:30.506600,0 days 00:01:29.353000
albon,williams,5,Miami Grand Prix,2023,0 days 00:01:31.903000,0 days 00:01:29.046000,0 days 00:01:28.561000,0 days 00:01:33.346000,0 days 00:01:30.310800,0 days 00:01:29.310000
hulkenberg,haas,5,Miami Grand Prix,2023,0 days 00:01:31.392000,0 days 00:01:29.393000,0 days 00:01:28.497000,0 days 00:01:32.408666666,0 days 00:01:30.577500,0 days 00:01:29.114200
zhou,alfa,5,Miami Grand Prix,2023,0 days 00:01:32.134000,0 days 00:01:29.181000,0 days 00:01:29.074000,0 days 00:01:33.375666666,0 days 00:01:30.749200,0 days 00:01:30.035666666
norris,mclaren,5,Miami Grand Prix,2023,0 days 00:01:31.997000,0 days 00:01:28.741000,0 days 00:01:29.401000,0 days 00:01:33.881500,0 days 00:01:30.505500,0 days 00:01:29.820666666
piastri,mclaren,5,Miami Grand Prix,2023,0 days 00:01:31.810000,0 days 00:01:29.339000,0 days 00:01:29.375000,0 days 00:01:33.709857142,0 days 00:01:30.406750,0 days 00:01:29.788000
sargeant,williams,5,Miami Grand Prix,2023,0 days 00:01:32.619000,0 days 00:01:30.038000,0 days 00:01:29.264000,0 days 00:01:33.904285714,0 days 00:01:30.246500,0 days 00:01:29.884800
max_verstappen,red_bull,6,Monaco Grand Prix,2023,0 days 00:01:14.244000,0 days 00:01:12.462000,0 days 00:01:12.776000,0 days 00:01:15.072142857,0 days 00:01:13.909125,0 days 00:01:13.174400
alonso,aston_martin,6,Monaco Grand Prix,2023,0 days 00:01:13.710000,0 days 00:01:12.682000,0 days 00:01:13.697000,0 days 00:01:14.692333333,0 days 00:01:13.909000,0 days 00:01:14.060000
ocon,alpine,6,Monaco Grand Prix,2023,0 days 00:01:14.585000,0 days 00:01:13.162000,0 days 00:01:13.496000,0 days 00:01:16.036454545,0 days 00:01:14.209125,0 days 00:01:14.117333333
hamilton,mercedes,6,Monaco Grand Prix,2023,0 days 00:01:14.035000,0 days 00:01:12.960000,0 days 00:01:13.486000,0 days 00:01:15.392600,0 days 00:01:13.916333333,0 days 00:01:13.904333333
russell,mercedes,6,Monaco Grand Prix,2023,0 days 00:01:15.066000,0 days 00:01:13.191000,0 days 00:01:13.590000,0 days 00:01:15.988200,0 days 00:01:14.008571428,0 days 00:01:13.939250
leclerc,ferrari,6,Monaco Grand Prix,2023,0 days 00:01:14.093000,0 days 00:01:12.527000,0 days 00:01:13.475000,0 days 00:01:14.779428571,0 days 00:01:13.646300,0 days 00:01:14.535250
gasly,alpine,6,Monaco Grand Prix,2023,0 days 00:01:14.866000,0 days 00:01:13.089000,0 days 00:01:13.453000,0 days 00:01:15.647727272,0 days 00:01:14.450142857,0 days 00:01:14.919750
sainz,ferrari,6,Monaco Grand Prix,2023,0 days 00:01:13.372000,0 days 00:01:12.569000,0 days 00:01:13.261000,0 days 00:01:14.521625,0 days 00:01:13.688428571,0 days 00:01:14.075166666
norris,mclaren,6,Monaco Grand Prix,2023,0 days 00:01:14.467000,0 days 00:01:12.906000,0 days 00:01:13.396000,0 days 00:01:16.089000,0 days 00:01:14.114166666,0 days 00:01:14.931571428
piastri,mclaren,6,Monaco Grand Prix,2023,0 days 00:01:15.192000,0 days 00:01:13.673000,0 days 00:01:13.998000,0 days 00:01:16.325000,0 days 00:01:14.459000,0 days 00:01:14.907500
bottas,alfa,6,Monaco Grand Prix,2023,0 days 00:01:14.718000,0 days 00:01:13.050000,0 days 00:01:13.521000,0 days 00:01:15.595428571,0 days 00:01:14.577750,0 days 00:01:14.666000
zhou,alfa,6,Monaco Grand Prix,2023,0 days 00:01:15.684000,0 days 00:01:13.354000,0 days 00:01:13.772000,0 days 00:01:16.021600,0 days 00:01:14.680000,0 days 00:01:14.766800
albon,williams,6,Monaco Grand Prix,2023,0 days 00:01:14.666000,0 days 00:01:14.217000,0 days 00:01:13.930000,0 days 00:01:15.881700,0 days 00:01:14.655250,0 days 00:01:14.511714285
tsunoda,alphatauri,6,Monaco Grand Prix,2023,0 days 00:01:14.820000,0 days 00:01:13.641000,0 days 00:01:13.738000,0 days 00:01:15.538000,0 days 00:01:14.266333333,0 days 00:01:14.730000
perez,red_bull,6,Monaco Grand Prix,2023,0 days 00:01:14.038000,0 days 00:01:12.991000,0 days 00:01:12.849000,0 days 00:01:15.031625,0 days 00:01:13.901400,0 days 00:01:13.963714285
hulkenberg,haas,6,Monaco Grand Prix,2023,0 days 00:01:15.785000,0 days 00:01:13.520000,0 days 00:01:13.650000,0 days 00:01:16.333400,0 days 00:01:15.058750,0 days 00:01:14.831833333
sargeant,williams,6,Monaco Grand Prix,2023,0 days 00:01:15.557000,0 days 00:01:14.238000,0 days 00:01:13.851000,0 days 00:01:16.083000,0 days 00:01:14.987333333,0 days 00:01:14.682750
kevin_magnussen,haas,6,Monaco Grand Prix,2023,0 days 00:01:14.725000,0 days 00:01:13.457000,0 days 00:01:13.624000,0 days 00:01:15.920111111,0 days 00:01:14.344166666,0 days 00:01:14.791000
stroll,aston_martin,6,Monaco Grand Prix,2023,0 days 00:01:14.653000,0 days 00:01:13.185000,0 days 00:01:12.942000,0 days 00:01:15.611375,0 days 00:01:14.235857142,0 days 00:01:14.302833333
max_verstappen,red_bull,7,Spanish Grand Prix,2023,0 days 00:01:14.606000,0 days 00:01:13.907000,0 days 00:01:13.664000,0 days 00:01:16.133000,0 days 00:01:15.062000,0 days 00:01:13.664000
hamilton,mercedes,7,Spanish Grand Prix,2023,0 days 00:01:15.845000,0 days 00:01:14.549000,0 days 00:01:14.072000,0 days 00:01:17.450666666,0 days 00:01:15.826400,0 days 00:01:14.099000
russell,mercedes,7,Spanish Grand Prix,2023,0 days 00:01:15.753000,0 days 00:01:14.392000,0 days 00:01:14.278000,0 days 00:01:15.809500,0 days 00:01:15.081500,0 days 00:01:14.278500
perez,red_bull,7,Spanish Grand Prix,2023,0 days 00:01:15.374000,0 days 00:01:14.219000,0 days 00:01:13.914000,0 days 00:01:16.212500,0 days 00:01:15.563500,0 days 00:01:13.914000
sainz,ferrari,7,Spanish Grand Prix,2023,0 days 00:01:15.726000,0 days 00:01:14.274000,0 days 00:01:14.240000,0 days 00:01:16.615333333,0 days 00:01:14.931666666,0 days 00:01:15.529000
stroll,aston_martin,7,Spanish Grand Prix,2023,0 days 00:01:15.939000,0 days 00:01:15.010000,0 days 00:01:14.756000,0 days 00:01:16.930500,0 days 00:01:15.569800,0 days 00:01:14.756000
alonso,aston_martin,7,Spanish Grand Prix,2023,0 days 00:01:15.547000,0 days 00:01:14.077000,0 days 00:01:14.264000,0 days 00:01:16.863571428,0 days 00:01:15.694142857,0 days 00:01:15.305666666
ocon,alpine,7,Spanish Grand Prix,2023,0 days 00:01:15.418000,0 days 00:01:14.242000,0 days 00:01:15.266000,0 days 00:01:17.050090909,0 days 00:01:15.474400,0 days 00:01:15.266000
zhou,alfa,7,Spanish Grand Prix,2023,0 days 00:01:15.906000,0 days 00:01:14.585000,0 days 00:01:14.681000,0 days 00:01:17.225166666,0 days 00:01:16.043000,0 days 00:01:14.945500
gasly,alpine,7,Spanish Grand Prix,2023,0 days 00:01:15.545000,0 days 00:01:14.457000,0 days 00:01:15.841000,0 days 00:01:17.155700,0 days 00:01:15.957000,0 days 00:01:15.841000
leclerc,ferrari,7,Spanish Grand Prix,2023,0 days 00:01:15.694000,0 days 00:01:14.246000,0 days 00:01:14.353000,0 days 00:01:16.896000,0 days 00:01:15.022666666,0 days 00:01:15.864333333
tsunoda,alphatauri,7,Spanish Grand Prix,2023,0 days 00:01:15.915000,0 days 00:01:14.840000,0 days 00:01:14.659000,0 days 00:01:17.221428571,0 days 00:01:16.107142857,0 days 00:01:14.968500
piastri,mclaren,7,Spanish Grand Prix,2023,0 days 00:01:16.353000,0 days 00:01:14.583000,0 days 00:01:15.105000,0 days 00:01:17.439200,0 days 00:01:16.164400,0 days 00:01:15.212500
hulkenberg,haas,7,Spanish Grand Prix,2023,0 days 00:01:16.461000,0 days 00:01:14.177000,0 days 00:01:14.988000,0 days 00:01:17.231000,0 days 00:01:15.863250,0 days 00:01:15.067000
albon,williams,7,Spanish Grand Prix,2023,0 days 00:01:16.630000,0 days 00:01:15.056000,0 days 00:01:15.851000,0 days 00:01:17.381400,0 days 00:01:15.961250,0 days 00:01:15.851000
norris,mclaren,7,Spanish Grand Prix,2023,0 days 00:01:15.783000,0 days 00:01:14.694000,0 days 00:01:14.681000,0 days 00:01:16.903333333,0 days 00:01:15.802750,0 days 00:01:14.685500
kevin_magnussen,haas,7,Spanish Grand Prix,2023,0 days 00:01:15.689000,0 days 00:01:14.713000,0 days 00:01:15.534000,0 days 00:01:16.251333333,0 days 00:01:15.735500,0 days 00:01:15.572000
bottas,alfa,7,Spanish Grand Prix,2023,0 days 00:01:15.978000,0 days 00:01:14.448000,0 days 00:01:14.360000,0 days 00:01:17.140200,0 days 00:01:15.835000,0 days 00:01:14.430000
sargeant,williams,7,Spanish Grand Prix,2023,0 days 00:01:16.506000,0 days 00:01:15.415000,0 days 00:01:16.529000,0 days 00:01:17.145833333,0 days 00:01:15.892333333,0 days 00:01:16.529000
max_verstappen,red_bull,8,Canadian Grand Prix,2023,0 days 00:01:20.231000,0 days 00:01:14.142000,0 days 00:01:23.106000,0 days 00:01:20.231000,0 days 00:01:15.880625,0 days 00:01:24.370000
alonso,aston_martin,8,Canadian Grand Prix,2023,0 days 00:01:19.807000,0 days 00:01:14.044000,0 days 00:01:24.483000,0 days 00:01:19.807000,0 days 00:01:15.795230769,0 days 00:01:25.201200
hamilton,mercedes,8,Canadian Grand Prix,2023,0,0 days 00:01:13.718000,0 days 00:01:25.087000,0,0 days 00:01:14.037000,0 days 00:01:25.465000
leclerc,ferrari,8,Canadian Grand Prix,2023,0,0 days 00:01:14.094000,0 days 00:01:23.397000,0,0 days 00:01:16.212818181,0 days 00:01:25.030833333
sainz,ferrari,8,Canadian Grand Prix,2023,0,0 days 00:01:13.844000,0 days 00:01:24.765000,0,0 days 00:01:15.267166666,0 days 00:01:26.264750
perez,red_bull,8,Canadian Grand Prix,2023,0 days 00:01:20.154000,0 days 00:01:14.250000,0 days 00:01:25.857000,0 days 00:01:20.154000,0 days 00:01:15.490750,0 days 00:01:26.357666666
albon,williams,8,Canadian Grand Prix,2023,0,0 days 00:01:15.003000,0 days 00:01:25.379000,0,0 days 00:01:15.524333333,0 days 00:01:26.338333333
ocon,alpine,8,Canadian Grand Prix,2023,0,0 days 00:01:15.092000,0 days 00:01:26.840000,0,0 days 00:01:16.015000,0 days 00:01:26.840000
stroll,aston_martin,8,Canadian Grand Prix,2023,0 days 00:01:19.175000,0 days 00:01:14.419000,0 days 00:01:24.944000,0 days 00:01:19.175000,0 days 00:01:15.452800,0 days 00:01:25.772750
bottas,alfa,8,Canadian Grand Prix,2023,0 days 00:01:18.728000,0 days 00:01:14.220000,0 days 00:01:24.988000,0 days 00:01:18.728000,0 days 00:01:15.731428571,0 days 00:01:25.962000
piastri,mclaren,8,Canadian Grand Prix,2023,0 days 00:01:21.496000,0 days 00:01:14.533000,0 days 00:01:25.191000,0 days 00:01:21.496000,0 days 00:01:15.591500,0 days 00:01:26.021333333
gasly,alpine,8,Canadian Grand Prix,2023,0,0 days 00:01:14.477000,0 days 00:01:24.825000,0,0 days 00:01:16.093111111,0 days 00:01:25.457000
norris,mclaren,8,Canadian Grand Prix,2023,0,0 days 00:01:14.617000,0 days 00:01:25.198000,0,0 days 00:01:16.229142857,0 days 00:01:26.261166666
tsunoda,alphatauri,8,Canadian Grand Prix,2023,0,0 days 00:01:14.941000,0 days 00:01:24.955000,0,0 days 00:01:16.384909090,0 days 00:01:25.851666666
hulkenberg,haas,8,Canadian Grand Prix,2023,0,0 days 00:01:16.369000,0 days 00:01:25.140000,0,0 days 00:01:16.877333333,0 days 00:01:25.895333333
zhou,alfa,8,Canadian Grand Prix,2023,0,0 days 00:01:14.811000,0 days 00:01:26.750000,0,0 days 00:01:15.837888888,0 days 00:01:26.962500
kevin_magnussen,haas,8,Canadian Grand Prix,2023,0,0 days 00:01:14.544000,0 days 00:01:24.715000,0,0 days 00:01:15.840000,0 days 00:01:25.693750
russell,mercedes,8,Canadian Grand Prix,2023,0,0 days 00:01:13.745000,0 days 00:01:25.435000,0,0 days 00:01:14.861000,0 days 00:01:25.987250
sargeant,williams,8,Canadian Grand Prix,2023,0,0 days 00:01:15.426000,0,0,0 days 00:01:16.174000,0
max_verstappen,red_bull,9,Austrian Grand Prix,2023,0 days 00:01:05.742000,0,0,0 days 00:01:06.770666666,0,0
leclerc,ferrari,9,Austrian Grand Prix,2023,0 days 00:01:06.012000,0,0,0 days 00:01:07.708125,0,0
perez,red_bull,9,Austrian Grand Prix,2023,0 days 00:01:06.262000,0,0,0 days 00:01:07.003333333,0,0
norris,mclaren,9,Austrian Grand Prix,2023,0 days 00:01:07.368000,0,0,0 days 00:01:08.131666666,0,0
alonso,aston_martin,9,Austrian Grand Prix,2023,0 days 00:01:06.656000,0,0,0 days 00:01:07.121000,0,0
sainz,ferrari,9,Austrian Grand Prix,2023,0 days 00:01:05.983000,0,0,0 days 00:01:08.181375,0,0
russell,mercedes,9,Austrian Grand Prix,2023,0 days 00:01:06.696000,0,0,0 days 00:01:07.759666666,0,0
hamilton,mercedes,9,Austrian Grand Prix,2023,0 days 00:01:06.251000,0,0,0 days 00:01:07.310500,0,0
stroll,aston_martin,9,Austrian Grand Prix,2023,0 days 00:01:06.340000,0,0,0 days 00:01:07.210750,0,0
gasly,alpine,9,Austrian Grand Prix,2023,0 days 00:01:07.287000,0,0,0 days 00:01:07.913750,0,0
albon,williams,9,Austrian Grand Prix,2023,0 days 00:01:06.794000,0,0,0 days 00:01:06.963000,0,0
zhou,alfa,9,Austrian Grand Prix,2023,0 days 00:01:06.780000,0,0,0 days 00:01:07.292833333,0,0
sargeant,williams,9,Austrian Grand Prix,2023,0 days 00:01:07.018000,0,0,0 days 00:01:07.638666666,0,0
ocon,alpine,9,Austrian Grand Prix,2023,0 days 00:01:07.202000,0,0,0 days 00:01:07.643166666,0,0
bottas,alfa,9,Austrian Grand Prix,2023,0 days 00:01:06.847000,0,0,0 days 00:01:07.523666666,0,0
piastri,mclaren,9,Austrian Grand Prix,2023,0 days 00:01:06.809000,0,0,0 days 00:01:07.760200,0,0
kevin_magnussen,haas,9,Austrian Grand Prix,2023,0 days 00:01:06.497000,0,0,0 days 00:01:07.393800,0,0
tsunoda,alphatauri,9,Austrian Grand Prix,2023,0 days 00:01:06.985000,0,0,0 days 00:01:07.438400,0,0
hulkenberg,haas,9,Austrian Grand Prix,2023,0 days 00:01:06.846000,0,0,0 days 00:01:07.978200,0,0
max_verstappen,red_bull,10,British Grand Prix,2023,0 days 00:01:28.600000,0 days 00:01:28.078000,0 days 00:01:28.266000,0 days 00:01:29.435500,0 days 00:01:28.814000,0 days 00:01:28.551000
norris,mclaren,10,British Grand Prix,2023,0 days 00:01:29.441000,0 days 00:01:29.260000,0 days 00:01:28.563000,0 days 00:01:31.587363636,0 days 00:01:29.972200,0 days 00:01:29.209666666
hamilton,mercedes,10,British Grand Prix,2023,0 days 00:01:29.768000,0 days 00:01:29.283000,0 days 00:01:27.948000,0 days 00:01:31.325700,0 days 00:01:30.125500,0 days 00:01:28.869000
piastri,mclaren,10,British Grand Prix,2023,0 days 00:01:29.658000,0 days 00:01:28.926000,0 days 00:01:29.437000,0 days 00:01:30.701200,0 days 00:01:29.624800,0 days 00:01:30.372000
russell,mercedes,10,British Grand Prix,2023,0 days 00:01:29.874000,0 days 00:01:29.238000,0 days 00:01:28.284000,0 days 00:01:31.441000,0 days 00:01:30.053600,0 days 00:01:28.697000
perez,red_bull,10,British Grand Prix,2023,0 days 00:01:29.048000,0 days 00:01:28.342000,0 days 00:01:28.904000,0 days 00:01:30.120833333,0 days 00:01:29.269000,0 days 00:01:29.345000
alonso,aston_martin,10,British Grand Prix,2023,0 days 00:01:29.268000,0 days 00:01:29.134000,0 days 00:01:27.784000,0 days 00:01:31.312666666,0 days 00:01:29.911000,0 days 00:01:28.661333333
albon,williams,10,British Grand Prix,2023,0 days 00:01:29.089000,0 days 00:01:28.296000,0 days 00:01:27.592000,0 days 00:01:30.466000,0 days 00:01:29.455250,0 days 00:01:28.842333333
leclerc,ferrari,10,British Grand Prix,2023,0 days 00:01:29.280000,0,0 days 00:01:27.419000,0 days 00:01:30.950571428,0,0 days 00:01:28.162333333
sainz,ferrari,10,British Grand Prix,2023,0 days 00:01:29.357000,0 days 00:01:28.100000,0 days 00:01:27.964000,0 days 00:01:31.349000,0 days 00:01:29.167666666,0 days 00:01:28.348000
sargeant,williams,10,British Grand Prix,2023,0 days 00:01:30.124000,0 days 00:01:28.766000,0 days 00:01:28.151000,0 days 00:01:30.225500,0 days 00:01:30.660400,0 days 00:01:29.377250
bottas,alfa,10,British Grand Prix,2023,0 days 00:01:30.090000,0 days 00:01:29.378000,0 days 00:01:29.586000,0 days 00:01:31.244250,0 days 00:01:30.314428571,0 days 00:01:29.911666666
